id,Title,Score,Days,Mean Score,Watching,Completed,On Hold,Dropped,Plan to Watch,Total Entries,Rewatched,Episodes
5,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7.0,115.6,7.47,4.0,216.0,0.0,3.0,0.0,223.0,0.0,6917.0
6,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7.0,49.5,8.12,47.0,117.0,0.0,0.0,132.0,296.0,0.0,3005.0
7,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7.0,32.1,9.83,3.0,33.0,0.0,0.0,8.0,44.0,0.0,1906.0
8,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7.0,45.9,7.34,8.0,171.0,4.0,1.0,16.0,200.0,0.0,2898.0
9,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7.0,35.8,7.46,5.0,142.0,0.0,0.0,63.0,210.0,0.0,2063.0
10,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7.0,164.1,7.09,26.0,289.0,12.0,18.0,2.0,347.0,2.0,9879.0
11,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7.0,55.9,7.32,3.0,142.0,0.0,0.0,0.0,145.0,0.0,3374.0
12,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7.0,28.2,6.9,1.0,169.0,0.0,4.0,14.0,188.0,1.0,1847.0
13,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7.0,163.3,6.46,22.0,441.0,13.0,61.0,139.0,676.0,0.0,9938.0
14,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7.0,44.9,7.95,4.0,87.0,4.0,3.0,0.0,98.0,0.0,2679.0
15,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7.0,28.5,8.02,3.0,43.0,1.0,0.0,0.0,47.0,0.0,1714.0
16,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7.0,19.1,6.76,6.0,84.0,0.0,0.0,0.0,90.0,0.0,1100.0
17,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7.0,21.4,8.32,6.0,93.0,0.0,0.0,2.0,101.0,0.0,1279.0
18,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7.0,16.5,7.92,17.0,72.0,4.0,0.0,18.0,111.0,0.0,973.0
19,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7.0,13.1,7.28,1.0,43.0,15.0,0.0,128.0,187.0,0.0,827.0
20,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7.0,50.1,8.6,3.0,97.0,0.0,0.0,2.0,102.0,0.0,2999.0
21,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7.0,53.6,7.79,21.0,281.0,45.0,0.0,402.0,749.0,0.0,3124.0
22,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7.0,11.1,7.77,1.0,46.0,3.0,1.0,71.0,122.0,0.0,660.0
23,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7.0,44.9,6.38,5.0,103.0,0.0,0.0,0.0,108.0,0.0,2670.0
24,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7.0,13.9,7.83,5.0,61.0,1.0,15.0,11.0,93.0,0.0,811.0
25,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7.0,8.6,8.08,4.0,47.0,3.0,0.0,62.0,116.0,0.0,451.0
26,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7.0,66.9,6.91,1.0,119.0,1.0,20.0,8.0,149.0,0.0,4039.0
27,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7.0,44.1,8.04,8.0,187.0,16.0,31.0,36.0,278.0,9.0,2606.0
0,Mob Psycho 100 II,10.0,4.5,8.6,0.0,17.0,0.0,0.0,0.0,17.0,0.0,307.0
1,Mob Psycho 100 II,10.0,37.4,9.63,21.0,91.0,0.0,3.0,26.0,141.0,0.0,2220.0
2,Mob Psycho 100 II,10.0,136.0,5.68,29.0,466.0,3.0,255.0,124.0,877.0,0.0,8192.0
3,Mob Psycho 100 II,10.0,70.4,7.61,3.0,243.0,2.0,3.0,10.0,261.0,29.0,4268.0
4,Mob Psycho 100 II,10.0,7.2,8.41,5.0,21.0,0.0,0.0,30.0,56.0,0.0,410.0
5,Mob Psycho 100 II,10.0,1.5,7.86,6.0,8.0,0.0,0.0,0.0,14.0,0.0,88.0
6,Mob Psycho 100 II,10.0,20.0,8.26,1.0,18.0,0.0,0.0,51.0,70.0,0.0,1222.0
7,Mob Psycho 100 II,10.0,25.8,7.84,19.0,41.0,5.0,1.0,67.0,133.0,0.0,1523.0
8,Mob Psycho 100 II,10.0,21.2,8.8,0.0,20.0,0.0,0.0,0.0,20.0,0.0,1279.0
9,Mob Psycho 100 II,10.0,56.5,8.79,14.0,188.0,12.0,8.0,10.0,232.0,42.0,3361.0
10,Mob Psycho 100 II,10.0,37.7,8.06,3.0,151.0,1.0,0.0,24.0,179.0,0.0,2308.0
11,Mob Psycho 100 II,10.0,43.7,8.03,19.0,171.0,17.0,0.0,268.0,475.0,0.0,2595.0
12,Mob Psycho 100 II,10.0,63.9,6.23,9.0,69.0,5.0,0.0,76.0,159.0,17.0,3791.0
13,Mob Psycho 100 II,10.0,30.3,8.69,3.0,49.0,6.0,0.0,4.0,62.0,0.0,1880.0
14,Mob Psycho 100 II,10.0,48.9,7.81,6.0,69.0,6.0,9.0,27.0,117.0,0.0,2989.0
15,Mob Psycho 100 II,10.0,55.9,7.32,3.0,142.0,0.0,0.0,0.0,145.0,0.0,3374.0
16,Mob Psycho 100 II,10.0,16.6,7.53,0.0,60.0,0.0,3.0,1.0,64.0,0.0,982.0
17,Mob Psycho 100 II,10.0,44.9,7.95,4.0,87.0,4.0,3.0,0.0,98.0,0.0,2679.0
18,Mob Psycho 100 II,10.0,24.0,7.1,29.0,99.0,0.0,0.0,0.0,128.0,0.0,1515.0
19,Mob Psycho 100 II,10.0,30.3,8.57,1.0,75.0,1.0,0.0,2.0,79.0,0.0,1790.0
20,Mob Psycho 100 II,10.0,37.6,8.83,5.0,51.0,0.0,2.0,10.0,68.0,0.0,2280.0
21,Mob Psycho 100 II,10.0,163.3,6.46,22.0,441.0,13.0,61.0,139.0,676.0,0.0,9938.0
22,Mob Psycho 100 II,10.0,21.1,9.19,6.0,37.0,0.0,2.0,7.0,52.0,0.0,1255.0
23,Mob Psycho 100 II,10.0,68.0,6.17,8.0,70.0,2.0,4.0,4.0,88.0,0.0,4193.0
24,Mob Psycho 100 II,10.0,31.3,7.64,8.0,148.0,32.0,6.0,229.0,423.0,0.0,1848.0
25,Mob Psycho 100 II,10.0,66.9,6.91,1.0,119.0,1.0,20.0,8.0,149.0,0.0,4039.0
26,Mob Psycho 100 II,10.0,77.9,8.03,2.0,202.0,4.0,11.0,97.0,316.0,30.0,4671.0
0,Haikyuu!! Second Season,10.0,10.2,9.79,3.0,16.0,1.0,1.0,7.0,28.0,0.0,716.0
1,Haikyuu!! Second Season,10.0,32.1,9.83,3.0,33.0,0.0,0.0,8.0,44.0,0.0,1906.0
2,Haikyuu!! Second Season,10.0,5.6,6.68,1.0,23.0,0.0,1.0,1.0,26.0,0.0,406.0
3,Haikyuu!! Second Season,10.0,68.0,6.17,8.0,70.0,2.0,4.0,4.0,88.0,0.0,4193.0
4,Haikyuu!! Second Season,10.0,18.8,7.63,9.0,74.0,0.0,1.0,58.0,142.0,0.0,1208.0
5,Haikyuu!! Second Season,10.0,65.7,9.69,3.0,67.0,0.0,0.0,12.0,82.0,0.0,3945.0
6,Haikyuu!! Second Season,10.0,33.1,7.42,50.0,31.0,0.0,1.0,0.0,82.0,0.0,2015.0
7,Haikyuu!! Second Season,10.0,163.3,6.46,22.0,441.0,13.0,61.0,139.0,676.0,0.0,9938.0
8,Haikyuu!! Second Season,10.0,19.5,7.1,30.0,63.0,0.0,4.0,189.0,286.0,0.0,1069.0
9,Haikyuu!! Second Season,10.0,21.1,9.19,6.0,37.0,0.0,2.0,7.0,52.0,0.0,1255.0
10,Haikyuu!! Second Season,10.0,4.8,8.7,2.0,22.0,1.0,0.0,3.0,28.0,0.0,294.0
11,Haikyuu!! Second Season,10.0,52.3,8.06,6.0,62.0,0.0,2.0,30.0,100.0,0.0,3139.0
12,Haikyuu!! Second Season,10.0,13.1,7.28,1.0,43.0,15.0,0.0,128.0,187.0,0.0,827.0
13,Haikyuu!! Second Season,10.0,57.2,8.8,33.0,171.0,0.0,10.0,119.0,333.0,0.0,3474.0
14,Haikyuu!! Second Season,10.0,0.6,8.73,15.0,0.0,0.0,0.0,0.0,15.0,0.0,37.0
15,Haikyuu!! Second Season,10.0,89.6,8.9,43.0,254.0,0.0,0.0,0.0,297.0,0.0,5322.0
16,Haikyuu!! Second Season,10.0,5.0,9.78,1.0,9.0,0.0,0.0,0.0,10.0,0.0,295.0
17,Haikyuu!! Second Season,10.0,23.0,7.43,2.0,70.0,6.0,1.0,27.0,106.0,1.0,1348.0
18,Haikyuu!! Second Season,10.0,46.2,7.74,4.0,49.0,0.0,1.0,0.0,54.0,0.0,2856.0
19,Haikyuu!! Second Season,10.0,104.5,8.4,1.0,303.0,38.0,28.0,14.0,384.0,0.0,6359.0
20,Haikyuu!! Second Season,10.0,2.8,7.13,1.0,7.0,0.0,0.0,0.0,8.0,0.0,169.0
21,Haikyuu!! Second Season,10.0,17.0,8.33,1.0,23.0,0.0,0.0,40.0,64.0,0.0,1035.0
22,Haikyuu!! Second Season,10.0,50.7,7.35,2.0,88.0,0.0,0.0,17.0,107.0,0.0,2997.0
23,Haikyuu!! Second Season,10.0,40.7,8.76,7.0,114.0,2.0,4.0,21.0,148.0,0.0,2392.0
24,Haikyuu!! Second Season,10.0,8.6,7.6,5.0,41.0,0.0,1.0,19.0,66.0,0.0,474.0
25,Haikyuu!! Second Season,10.0,132.5,7.15,7.0,148.0,4.0,4.0,0.0,163.0,21.0,8009.0
26,Haikyuu!! Second Season,10.0,79.3,8.59,2.0,125.0,0.0,7.0,69.0,203.0,0.0,4844.0
27,Haikyuu!! Second Season,10.0,18.1,7.8,9.0,57.0,0.0,0.0,1.0,67.0,0.0,1148.0
28,Haikyuu!! Second Season,10.0,37.7,9.4,1.0,132.0,3.0,1.0,10.0,147.0,0.0,2243.0
29,Haikyuu!! Second Season,10.0,19.1,6.76,6.0,84.0,0.0,0.0,0.0,90.0,0.0,1100.0
30,Haikyuu!! Second Season,10.0,9.4,8.4,8.0,24.0,0.0,0.0,30.0,62.0,0.0,556.0
31,Haikyuu!! Second Season,10.0,26.5,6.91,3.0,88.0,6.0,9.0,12.0,118.0,0.0,1661.0
32,Haikyuu!! Second Season,10.0,48.9,8.17,2.0,77.0,2.0,1.0,42.0,124.0,1.0,2945.0
0,Ansatsu Kyoushitsu 2nd Season,8.0,3.7,8.86,0.0,12.0,0.0,0.0,0.0,12.0,0.0,942.0
1,Ansatsu Kyoushitsu 2nd Season,8.0,79.4,8.84,7.0,83.0,0.0,1.0,9.0,100.0,0.0,4826.0
2,Ansatsu Kyoushitsu 2nd Season,8.0,32.3,6.07,24.0,129.0,6.0,12.0,130.0,301.0,0.0,1888.0
3,Ansatsu Kyoushitsu 2nd Season,8.0,32.3,7.49,0.0,117.0,3.0,9.0,13.0,142.0,0.0,2115.0
4,Ansatsu Kyoushitsu 2nd Season,8.0,55.9,7.32,3.0,142.0,0.0,0.0,0.0,145.0,0.0,3374.0
5,Ansatsu Kyoushitsu 2nd Season,8.0,136.0,5.68,29.0,466.0,3.0,255.0,124.0,877.0,0.0,8192.0
6,Ansatsu Kyoushitsu 2nd Season,8.0,62.6,6.73,7.0,271.0,1.0,7.0,35.0,321.0,0.0,3544.0
7,Ansatsu Kyoushitsu 2nd Season,8.0,37.1,6.87,5.0,131.0,13.0,27.0,324.0,500.0,32.0,2230.0
8,Ansatsu Kyoushitsu 2nd Season,8.0,47.7,8.27,16.0,58.0,1.0,0.0,7.0,82.0,0.0,2885.0
9,Ansatsu Kyoushitsu 2nd Season,8.0,89.6,6.56,1.0,225.0,4.0,11.0,19.0,260.0,0.0,5537.0
10,Ansatsu Kyoushitsu 2nd Season,8.0,84.7,7.13,1.0,195.0,0.0,2.0,3.0,201.0,0.0,5034.0
11,Ansatsu Kyoushitsu 2nd Season,8.0,18.5,7.92,5.0,78.0,2.0,2.0,37.0,124.0,0.0,1055.0
12,Ansatsu Kyoushitsu 2nd Season,8.0,21.5,7.55,0.0,52.0,0.0,0.0,0.0,52.0,0.0,1302.0
13,Ansatsu Kyoushitsu 2nd Season,8.0,20.0,8.26,1.0,18.0,0.0,0.0,51.0,70.0,0.0,1222.0
14,Ansatsu Kyoushitsu 2nd Season,8.0,35.2,7.42,0.0,111.0,4.0,3.0,6.0,124.0,0.0,2061.0
15,Ansatsu Kyoushitsu 2nd Season,8.0,57.3,6.93,5.0,120.0,0.0,4.0,4.0,133.0,0.0,3455.0
16,Ansatsu Kyoushitsu 2nd Season,8.0,32.1,9.83,3.0,33.0,0.0,0.0,8.0,44.0,0.0,1906.0
17,Ansatsu Kyoushitsu 2nd Season,8.0,44.6,7.34,1.0,175.0,4.0,9.0,11.0,200.0,0.0,2665.0
18,Ansatsu Kyoushitsu 2nd Season,8.0,25.9,8.82,3.0,90.0,0.0,0.0,224.0,317.0,0.0,1500.0
19,Ansatsu Kyoushitsu 2nd Season,8.0,66.9,6.91,1.0,119.0,1.0,20.0,8.0,149.0,0.0,4039.0
20,Ansatsu Kyoushitsu 2nd Season,8.0,35.8,9.03,11.0,115.0,0.0,2.0,72.0,200.0,0.0,2071.0
21,Ansatsu Kyoushitsu 2nd Season,8.0,33.1,7.42,50.0,31.0,0.0,1.0,0.0,82.0,0.0,2015.0
22,Ansatsu Kyoushitsu 2nd Season,8.0,49.9,7.26,2.0,76.0,0.0,0.0,0.0,78.0,0.0,3090.0
23,Ansatsu Kyoushitsu 2nd Season,8.0,33.4,8.22,2.0,68.0,0.0,0.0,0.0,70.0,0.0,2014.0
24,Ansatsu Kyoushitsu 2nd Season,8.0,40.1,8.29,5.0,94.0,1.0,1.0,63.0,164.0,0.0,2418.0
25,Ansatsu Kyoushitsu 2nd Season,8.0,48.8,7.39,7.0,118.0,0.0,4.0,9.0,138.0,0.0,2866.0
26,Ansatsu Kyoushitsu 2nd Season,8.0,117.2,8.62,6.0,83.0,0.0,0.0,0.0,89.0,53.0,6995.0
27,Ansatsu Kyoushitsu 2nd Season,8.0,12.3,7.46,0.0,57.0,0.0,0.0,3.0,60.0,18.0,705.0
28,Ansatsu Kyoushitsu 2nd Season,8.0,19.1,6.76,6.0,84.0,0.0,0.0,0.0,90.0,0.0,1100.0
0,Hyouka,7.0,14.6,7.51,4.0,71.0,0.0,2.0,211.0,288.0,0.0,909.0
1,Hyouka,7.0,49.5,8.12,47.0,117.0,0.0,0.0,132.0,296.0,0.0,3005.0
2,Hyouka,7.0,164.1,7.09,28.0,301.0,12.0,18.0,2.0,361.0,2.0,9879.0
3,Hyouka,7.0,64.8,7.58,6.0,212.0,1.0,13.0,20.0,252.0,0.0,3959.0
4,Hyouka,7.0,59.6,8.63,1.0,155.0,0.0,7.0,1.0,164.0,0.0,3644.0
5,Hyouka,7.0,57.3,6.93,5.0,120.0,0.0,4.0,4.0,133.0,0.0,3455.0
6,Hyouka,7.0,103.5,7.65,22.0,338.0,2.0,67.0,45.0,474.0,100.0,6346.0
7,Hyouka,7.0,54.4,6.97,1.0,99.0,2.0,36.0,33.0,171.0,61.0,3180.0
8,Hyouka,7.0,28.2,6.9,1.0,169.0,0.0,4.0,14.0,188.0,1.0,1847.0
9,Hyouka,7.0,21.4,8.32,6.0,93.0,0.0,0.0,2.0,101.0,0.0,1279.0
10,Hyouka,7.0,24.0,7.1,29.0,99.0,0.0,0.0,0.0,128.0,0.0,1515.0
11,Hyouka,7.0,163.3,6.46,22.0,441.0,13.0,61.0,139.0,676.0,0.0,9938.0
12,Hyouka,7.0,19.0,9.89,12.0,82.0,0.0,0.0,88.0,182.0,0.0,1114.0
13,Hyouka,7.0,44.6,9.99,1.0,138.0,0.0,0.0,1.0,140.0,0.0,2673.0
14,Hyouka,7.0,49.9,6.77,5.0,171.0,0.0,25.0,114.0,315.0,0.0,2975.0
15,Hyouka,7.0,54.3,7.53,22.0,220.0,0.0,2.0,17.0,261.0,0.0,3263.0
16,Hyouka,7.0,126.7,7.42,3.0,223.0,0.0,9.0,28.0,263.0,0.0,7653.0
17,Hyouka,7.0,50.0,6.78,20.0,217.0,0.0,51.0,165.0,453.0,0.0,3159.0
18,Hyouka,7.0,31.6,7.55,3.0,129.0,0.0,0.0,43.0,175.0,2.0,1814.0
19,Hyouka,7.0,55.7,7.65,5.0,106.0,0.0,1.0,13.0,125.0,0.0,3311.0
0,Chuunibyou demo Koi ga Shitai!,7.0,25.0,7.03,0.0,104.0,0.0,0.0,0.0,104.0,0.0,1512.0
1,Chuunibyou demo Koi ga Shitai!,7.0,28.9,8.41,10.0,64.0,0.0,1.0,23.0,98.0,1.0,1744.0
2,Chuunibyou demo Koi ga Shitai!,7.0,21.4,8.32,6.0,93.0,0.0,0.0,2.0,101.0,0.0,1279.0
3,Chuunibyou demo Koi ga Shitai!,7.0,4.2,10.0,2.0,20.0,0.0,0.0,0.0,22.0,0.0,250.0
4,Chuunibyou demo Koi ga Shitai!,7.0,88.9,7.95,19.0,409.0,4.0,3.0,76.0,511.0,0.0,5379.0
5,Chuunibyou demo Koi ga Shitai!,7.0,28.2,6.9,1.0,169.0,0.0,4.0,14.0,188.0,1.0,1847.0
6,Chuunibyou demo Koi ga Shitai!,7.0,49.9,7.26,2.0,76.0,0.0,0.0,0.0,78.0,0.0,3090.0
7,Chuunibyou demo Koi ga Shitai!,7.0,46.9,7.01,6.0,184.0,4.0,6.0,25.0,225.0,0.0,2760.0
8,Chuunibyou demo Koi ga Shitai!,7.0,63.6,6.91,0.0,238.0,0.0,2.0,4.0,244.0,0.0,3747.0
9,Chuunibyou demo Koi ga Shitai!,7.0,59.9,7.08,18.0,225.0,20.0,12.0,117.0,392.0,1.0,3503.0
10,Chuunibyou demo Koi ga Shitai!,7.0,72.1,7.16,8.0,165.0,1.0,0.0,47.0,221.0,0.0,4309.0
11,Chuunibyou demo Koi ga Shitai!,7.0,44.6,9.99,1.0,138.0,0.0,0.0,1.0,140.0,0.0,2673.0
12,Chuunibyou demo Koi ga Shitai!,7.0,2.5,9.0,3.0,8.0,0.0,0.0,2.0,13.0,0.0,141.0
13,Chuunibyou demo Koi ga Shitai!,7.0,31.3,7.35,1.0,87.0,0.0,10.0,0.0,98.0,0.0,1877.0
14,Chuunibyou demo Koi ga Shitai!,7.0,20.2,7.31,10.0,51.0,0.0,2.0,4.0,67.0,0.0,1296.0
15,Chuunibyou demo Koi ga Shitai!,7.0,54.3,7.93,4.0,141.0,9.0,3.0,30.0,187.0,0.0,3235.0
16,Chuunibyou demo Koi ga Shitai!,7.0,40.7,7.72,18.0,204.0,0.0,1.0,12.0,235.0,0.0,2623.0
17,Chuunibyou demo Koi ga Shitai!,7.0,42.0,7.43,10.0,119.0,0.0,0.0,61.0,190.0,0.0,2451.0
18,Chuunibyou demo Koi ga Shitai!,7.0,90.2,8.74,13.0,183.0,1.0,0.0,31.0,228.0,10.0,5366.0
19,Chuunibyou demo Koi ga Shitai!,7.0,4.7,7.72,0.0,43.0,0.0,0.0,0.0,43.0,0.0,341.0
20,Chuunibyou demo Koi ga Shitai!,7.0,49.9,6.77,5.0,171.0,0.0,25.0,114.0,315.0,0.0,2975.0
21,Chuunibyou demo Koi ga Shitai!,7.0,21.8,8.36,1.0,46.0,1.0,0.0,4.0,52.0,0.0,1294.0
22,Chuunibyou demo Koi ga Shitai!,7.0,105.8,6.81,2.0,369.0,4.0,14.0,78.0,467.0,1.0,6081.0
23,Chuunibyou demo Koi ga Shitai!,7.0,100.9,6.37,5.0,378.0,0.0,170.0,117.0,670.0,23.0,6228.0
24,Chuunibyou demo Koi ga Shitai!,7.0,50.3,7.7,3.0,71.0,4.0,8.0,3.0,89.0,0.0,2987.0
25,Chuunibyou demo Koi ga Shitai!,7.0,20.3,8.33,4.0,52.0,1.0,4.0,1.0,62.0,0.0,1219.0
26,Chuunibyou demo Koi ga Shitai!,7.0,15.0,8.43,0.0,53.0,0.0,0.0,0.0,53.0,0.0,881.0
27,Chuunibyou demo Koi ga Shitai!,7.0,51.2,8.4,53.0,225.0,10.0,10.0,409.0,707.0,10.0,3067.0
28,Chuunibyou demo Koi ga Shitai!,7.0,35.7,8.93,13.0,293.0,0.0,0.0,104.0,410.0,0.0,2094.0
29,Chuunibyou demo Koi ga Shitai!,7.0,82.2,7.81,1.0,200.0,0.0,0.0,2.0,203.0,0.0,4990.0
30,Chuunibyou demo Koi ga Shitai!,7.0,204.5,6.36,7.0,573.0,12.0,95.0,8.0,695.0,71.0,12676.0
31,Chuunibyou demo Koi ga Shitai!,7.0,30.5,10.0,1.0,121.0,0.0,0.0,0.0,122.0,0.0,1868.0
32,Chuunibyou demo Koi ga Shitai!,7.0,34.8,8.46,10.0,78.0,0.0,4.0,47.0,139.0,0.0,2073.0
33,Chuunibyou demo Koi ga Shitai!,7.0,49.7,7.48,9.0,110.0,5.0,5.0,27.0,156.0,0.0,3087.0
0,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,142.4,7.73,5.0,349.0,6.0,7.0,168.0,535.0,0.0,8465.0
1,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,67.2,6.88,1.0,215.0,0.0,20.0,62.0,298.0,0.0,4135.0
2,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,147.6,6.85,7.0,370.0,4.0,6.0,7.0,394.0,73.0,9089.0
3,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,60.2,8.14,3.0,122.0,0.0,0.0,22.0,147.0,0.0,3645.0
4,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,51.1,6.84,1.0,206.0,5.0,14.0,38.0,264.0,0.0,3033.0
5,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,20.5,7.59,1.0,26.0,5.0,2.0,2.0,36.0,0.0,1276.0
6,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,15.4,7.76,0.0,16.0,0.0,0.0,1.0,17.0,0.0,939.0
7,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,37.4,9.63,21.0,91.0,0.0,3.0,26.0,141.0,0.0,2220.0
8,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,26.7,8.98,3.0,78.0,7.0,5.0,14.0,107.0,0.0,1670.0
9,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,2.7,9.15,0.0,12.0,0.0,0.0,18.0,30.0,0.0,180.0
10,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,15.7,7.7,21.0,41.0,0.0,0.0,27.0,89.0,0.0,924.0
11,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,136.0,5.68,29.0,466.0,3.0,255.0,124.0,877.0,0.0,8192.0
12,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,64.6,7.11,1.0,118.0,4.0,10.0,19.0,152.0,0.0,3909.0
13,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,153.0,8.01,6.0,393.0,40.0,19.0,198.0,656.0,130.0,8941.0
14,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,37.6,8.83,5.0,51.0,0.0,2.0,10.0,68.0,0.0,2280.0
15,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,0.7,10.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,38.0
16,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,69.2,7.07,27.0,259.0,7.0,16.0,55.0,364.0,0.0,4141.0
17,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,19.5,7.41,1.0,66.0,0.0,0.0,6.0,73.0,0.0,1123.0
18,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,42.0,6.42,1.0,154.0,0.0,18.0,12.0,185.0,0.0,2506.0
19,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,21.9,8.2,2.0,88.0,2.0,5.0,2.0,99.0,0.0,1416.0
20,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,102.3,7.66,3.0,235.0,10.0,21.0,48.0,317.0,0.0,6193.0
21,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,20.3,8.13,0.0,54.0,1.0,0.0,1.0,56.0,0.0,1162.0
22,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,33.8,8.17,2.0,146.0,3.0,0.0,80.0,231.0,0.0,2111.0
23,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,4.0,8.93,5.0,15.0,1.0,0.0,32.0,53.0,0.0,226.0
24,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,35.8,8.79,10.0,78.0,0.0,0.0,17.0,105.0,0.0,2235.0
25,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,84.7,7.13,1.0,195.0,0.0,2.0,3.0,201.0,0.0,5034.0
26,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,9.6,7.59,1.0,27.0,0.0,0.0,10.0,38.0,0.0,554.0
27,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,10.2,9.79,3.0,16.0,1.0,1.0,7.0,28.0,0.0,716.0
28,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,4.1,8.64,1.0,11.0,0.0,0.0,2.0,14.0,0.0,235.0
29,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,25.0,7.03,0.0,104.0,0.0,0.0,0.0,104.0,0.0,1512.0
30,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,9.7,9.21,5.0,28.0,0.0,0.0,5.0,38.0,1.0,626.0
31,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,45.9,7.34,8.0,171.0,4.0,1.0,16.0,200.0,0.0,2898.0
32,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,68.9,8.25,6.0,96.0,1.0,2.0,24.0,129.0,0.0,4105.0
33,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,3.3,7.29,1.0,11.0,6.0,4.0,35.0,57.0,0.0,198.0
34,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,33.4,8.22,2.0,68.0,0.0,0.0,0.0,70.0,0.0,2014.0
35,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,163.3,6.46,22.0,441.0,13.0,61.0,139.0,676.0,0.0,9938.0
36,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,13.1,8.37,2.0,19.0,0.0,0.0,26.0,47.0,0.0,779.0
37,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,4.6,9.4,2.0,14.0,0.0,0.0,0.0,16.0,0.0,266.0
38,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,66.9,6.91,1.0,119.0,1.0,20.0,8.0,149.0,0.0,4039.0
39,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,40.5,9.22,6.0,61.0,1.0,0.0,2.0,70.0,0.0,2385.0
40,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,3.5,8.69,3.0,13.0,0.0,0.0,1.0,17.0,0.0,289.0
41,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9.0,40.9,8.31,5.0,94.0,1.0,1.0,63.0,164.0,0.0,2444.0
0,Tensei shitara Slime Datta Ken,9.0,1.5,9.31,2.0,7.0,0.0,0.0,3.0,12.0,0.0,1177.0
1,Tensei shitara Slime Datta Ken,9.0,66.4,8.37,22.0,236.0,2.0,5.0,116.0,381.0,0.0,4014.0
2,Tensei shitara Slime Datta Ken,9.0,11.8,8.47,2.0,29.0,0.0,0.0,3.0,34.0,0.0,705.0
